couponId,Hour,Minimum Clicks/Minute,Minimum Clicks Minute,Maximum C/Min,Maximum Clicks Minute,Mean C/min,Median C/min ,Sample Standard Deviation
2839991,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2601965,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2816706,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2845298,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2835431,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
S221620,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
S201264,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
471391,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2847360,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2580050,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
1386698,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
S159153,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2827854,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
2134538,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2800797,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2692128,00,0,0,2,14,0.25,0.0,0.5712015287450464
1391736,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2836689,00,0,0,1,19,0.03333333333333333,0.0,0.1810203347193924
2085841,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2808946,00,0,0,1,5,0.06666666666666667,0.0,0.2515488742932316
2638863,00,0,0,1,39,0.05,0.0,0.21978417765108274
2850660,00,0,0,2,8,0.15,0.0,0.40442468029770196
2779550,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2851464,00,0,0,2,1,0.23333333333333334,0.0,0.5325559305923082
2733456,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2739660,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
1886147,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2060510,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2826052,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2546658,00,0,0,2,34,0.03333333333333333,0.0,0.25819888974716126
2691478,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2851475,00,0,0,1,6,0.05,0.0,0.21978417765108266
S173675,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2850410,00,0,0,1,34,0.03333333333333333,0.0,0.18102033471939247
2844943,00,0,0,2,1,0.26666666666666666,0.0,0.6069279874259419
S143539,00,0,0,2,35,0.03333333333333333,0.0,0.25819888974716126
2848311,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
1811321,00,0,0,1,23,0.03333333333333333,0.0,0.18102033471939244
2753313,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
1861065,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2517469,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
S184150,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2314283,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2850408,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2066678,00,0,1,2,24,0.18333333333333332,0.0,0.46910179830729865
2053348,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2746533,00,0,0,3,52,0.3333333333333333,0.0,0.628872185733079
2847057,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
1702956,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2687685,00,0,0,1,12,0.05,0.0,0.21978417765108266
1635849,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2380466,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
1483135,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2848601,00,0,1,2,0,0.05,0.0,0.28671133537149984
S181567,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2851784,00,0,0,2,48,0.05,0.0,0.2867113353714996
2794308,00,0,0,2,43,0.03333333333333333,0.0,0.2581988897471612
2637138,00,0,0,1,51,0.05,0.0,0.21978417765108277
2774333,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2843907,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
1718799,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
S168412,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
S137810,00,0,0,2,13,0.05,0.0,0.28671133537149956
1839821,00,0,0,1,1,0.06666666666666667,0.0,0.25154887429323136
2732685,00,0,0,1,35,0.06666666666666667,0.0,0.2515488742932317
1536013,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2440779,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2786884,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
707190,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2459645,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
1808553,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2701151,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2779528,00,0,0,1,25,0.05,0.0,0.2197841776510827
1445389,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2772628,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
301041,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2679573,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2194178,00,0,0,1,15,0.05,0.0,0.21978417765108266
2845486,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2717456,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
1461890,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2011212,00,0,0,2,32,0.05,0.0,0.2867113353714996
2572694,00,0,0,1,38,0.05,0.0,0.21978417765108274
2281859,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2830634,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
1920077,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2826249,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2818135,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2432051,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2820519,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
S201170,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2185927,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
S148018,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2837929,00,0,0,1,14,0.05,0.0,0.21978417765108266
1173550,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
S241634,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2039986,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
S183003,00,0,0,2,13,0.03333333333333333,0.0,0.2581988897471614
2077542,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2738732,00,0,0,1,32,0.03333333333333333,0.0,0.18102033471939247
1384296,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2239175,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2824693,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2800831,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2750826,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2541938,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
S138098,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2788402,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
2656699,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
S170813,00,0,0,1,2,0.03333333333333333,0.0,0.1810203347193924
S149833,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2680455,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2793607,00,0,0,1,1,0.11666666666666667,0.0,0.3237317715130934
1381101,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
854206,00,0,0,1,56,0.03333333333333333,0.0,0.18102033471939252
2611690,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
S168244,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
683788,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
2580649,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2824057,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
1601171,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
1709778,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2844425,00,0,0,2,24,0.03333333333333333,0.0,0.2581988897471613
2694298,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2464693,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2726572,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
2836909,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2614424,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
1485242,00,0,0,1,16,0.03333333333333333,0.0,0.1810203347193924
1045642,00,0,0,2,10,0.03333333333333333,0.0,0.2581988897471614
2521248,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2850005,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2837042,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2757473,00,0,0,2,48,0.06666666666666667,0.0,0.3117292755628477
2827917,00,0,0,1,21,0.03333333333333333,0.0,0.1810203347193924
2826409,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
1668326,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2819883,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2825237,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
1914889,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2851297,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2850609,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2851674,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2790925,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2750009,00,0,0,1,15,0.03333333333333333,0.0,0.1810203347193924
2684652,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
S150405,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2666208,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
2682358,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2639717,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
2847004,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2174390,00,0,0,2,11,0.05,0.0,0.28671133537150006
2620301,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2803406,00,0,0,1,9,0.06666666666666667,0.0,0.25154887429323164
448084,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
905239,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2771553,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2557424,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2727763,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
S137063,00,0,0,2,17,0.03333333333333333,0.0,0.2581988897471613
2461665,00,0,0,1,2,0.05,0.0,0.21978417765108266
2834567,00,0,0,1,23,0.03333333333333333,0.0,0.18102033471939244
2559479,00,0,0,2,49,0.03333333333333333,0.0,0.25819888974716115
2053440,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
S146598,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2843053,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2848762,00,0,0,1,15,0.03333333333333333,0.0,0.1810203347193924
2847948,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2659455,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2466728,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2836573,00,0,0,1,3,0.03333333333333333,0.0,0.1810203347193924
2836484,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2782697,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
2851262,00,0,0,2,6,0.16666666666666666,0.0,0.4572084295183095
2839424,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
S139862,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
S223442,00,0,0,2,30,0.03333333333333333,0.0,0.25819888974716126
2496719,00,0,0,2,46,0.03333333333333333,0.0,0.2581988897471612
2014960,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
1121064,00,0,0,3,42,0.06666666666666667,0.0,0.40616714713579377
2839090,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
2837082,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
S256777,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
1042617,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2747550,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2483081,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2602161,00,0,0,2,15,0.03333333333333333,0.0,0.2581988897471614
2519363,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2846562,00,0,1,1,0,0.21666666666666667,0.0,0.41545020165658497
1751143,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
S137608,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2685358,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
1327267,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2799448,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
S199011,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
2816858,00,0,0,4,14,0.8,0.0,1.0704030604704038
2689665,00,0,0,1,39,0.06666666666666667,0.0,0.25154887429323164
1492649,00,0,0,1,13,0.03333333333333333,0.0,0.1810203347193924
2838435,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2435824,00,0,0,2,6,0.05,0.0,0.2867113353714996
2724527,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2837044,00,0,0,3,27,0.38333333333333336,0.0,0.7611691868917488
2831462,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
1663449,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2654404,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2772340,00,0,0,1,10,0.03333333333333333,0.0,0.1810203347193924
2132521,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
1606190,00,0,0,1,14,0.03333333333333333,0.0,0.1810203347193924
S136887,00,0,0,1,8,0.03333333333333333,0.0,0.1810203347193924
S136784,00,0,0,1,10,0.05,0.0,0.21978417765108266
2555124,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2527242,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
2479516,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
S164166,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2738175,00,0,0,2,11,0.06666666666666667,0.0,0.31172927556284746
2795335,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2053355,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2850794,00,0,0,1,19,0.06666666666666667,0.0,0.2515488742932316
2781725,00,0,0,2,22,0.03333333333333333,0.0,0.2581988897471613
S237049,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2731014,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
S141062,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2816487,00,0,0,1,9,0.06666666666666667,0.0,0.2515488742932316
1486651,00,0,0,2,2,0.08333333333333333,0.0,0.38141870167664926
2842042,00,0,0,2,55,0.05,0.0,0.2867113353714995
S138095,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
558045,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
1758549,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2809525,00,0,0,1,36,0.08333333333333333,0.0,0.27871780678530217
2849332,00,0,0,1,50,0.03333333333333333,0.0,0.1810203347193925
2748538,00,0,0,2,35,0.03333333333333333,0.0,0.25819888974716126
S143510,00,0,0,1,34,0.06666666666666667,0.0,0.2515488742932317
2844888,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2788119,00,0,0,2,6,0.05,0.0,0.2867113353715001
2845323,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2839410,00,0,1,2,34,0.26666666666666666,0.0,0.48246073579299803
2103077,00,0,1,2,44,0.1,0.0,0.35415212665401186
1255062,00,0,0,2,1,0.03333333333333333,0.0,0.25819888974716143
2819169,00,0,0,3,7,0.16666666666666666,0.0,0.49288726206643374
2529168,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2795106,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
S136472,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
855532,00,0,0,1,23,0.03333333333333333,0.0,0.18102033471939244
2668434,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2774235,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
657998,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
599379,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2847923,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2849156,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
S148858,00,0,0,1,2,0.03333333333333333,0.0,0.18102033471939238
2725559,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
S176497,00,0,0,2,54,0.05,0.0,0.28671133537149956
S201484,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
S144979,00,0,0,2,12,0.06666666666666667,0.0,0.31172927556284746
S170397,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2608005,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2750013,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
1324216,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2837226,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
S136876,00,0,0,2,25,0.03333333333333333,0.0,0.2581988897471613
610232,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
2612962,00,0,0,1,10,0.03333333333333333,0.0,0.1810203347193924
2851272,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
S249510,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2747755,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
1673038,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2774775,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
880217,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2535878,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2697118,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2802736,00,0,0,1,6,0.03333333333333333,0.0,0.1810203347193924
2104371,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2595381,00,0,0,2,49,0.03333333333333333,0.0,0.25819888974716115
2840568,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2839767,00,0,0,1,1,0.06666666666666667,0.0,0.25154887429323175
2643375,00,0,0,2,22,0.03333333333333333,0.0,0.2581988897471613
2409400,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
2851428,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
1494483,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
S140786,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2107792,00,0,0,2,49,0.03333333333333333,0.0,0.25819888974716115
2479191,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
S136482,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2328325,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
S225156,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2747507,00,0,0,2,12,0.08333333333333333,0.0,0.3814187016766492
2727068,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2350368,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
2800886,00,0,0,1,42,0.03333333333333333,0.0,0.18102033471939247
S151121,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2849405,00,0,0,1,42,0.03333333333333333,0.0,0.18102033471939247
2549150,00,0,0,4,22,0.65,0.0,0.9711953145392799
2801471,00,0,0,1,20,0.05,0.0,0.21978417765108269
2701485,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2806786,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2385326,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
1867059,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2305186,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2539408,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
1327540,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
1971610,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
1757670,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
S156240,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
2819180,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
1598316,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2350428,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2840395,00,0,0,2,47,0.03333333333333333,0.0,0.2581988897471612
2103375,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2659724,00,0,0,2,25,0.03333333333333333,0.0,0.2581988897471613
738980,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2845411,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2839240,00,0,0,1,38,0.05,0.0,0.21978417765108274
2851588,00,0,0,1,21,0.08333333333333333,0.0,0.2787178067853022
2786387,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2714133,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2468869,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
653519,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
